plot_id,survey_year,survey_month,survey_day,plot_radius,latitude_y,longitude_x,georef_source,georef_accuracy,coord_epsg,data_subsource,data_source,survey_method,fcover_scale,survey_purpose,geometry,admin_unit,admin_country,fire_years,bioclim_subzone,duplicated_coords,duplicated_date
FWMM-54,2014,7,27,30,69.82266,-157.3301,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.33009338378906 69.82266235351557),Alaska,United States of America,,4,,"['FLST-58-new', 'FLST-59-new', 'FMTT-52', 'FMTT-53', 'FMTT-55', 'FWMM-54']"
FWMM-59,2014,7,22,30,69.93273,-157.22847,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.2284698486328 69.93273162841793),Alaska,United States of America,,4,,"['FLST-51', 'FMTT-51', 'FWMM-51a', 'FWMM-53', 'FWMM-59']"
FWMM-5B,2012,7,31,30,68.82165,-156.12114,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.1211395263672 68.82164764404288),Alaska,United States of America,,5,,
FWMM-66,2015,7,24,30,69.76543,-159.78584,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-159.7858428955078 69.76542663574213),Alaska,United States of America,,5,,"['CPHCP-66', 'FLST-66', 'FMTT-66', 'FWMM-66']"
FWMM-79,2017,7,28,30,69.48392,-161.2596,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-161.2595977783203 69.48391723632805),Alaska,United States of America,,5,,"['ADST-72', 'AFPD-73', 'AFS-78', 'FWMM-79', 'FWMM-80']"
FWMM-80,2017,7,28,30,69.50571,-161.18944,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-161.18943786621094 69.50570678710932),Alaska,United States of America,,5,,"['ADST-72', 'AFPD-73', 'AFS-78', 'FWMM-79', 'FWMM-80']"
SSBWM-51,2014,7,28,30,70.40267,-157.82155,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.82154846191406 70.4026718139648),Alaska,United States of America,,4,,"['SSBWM-51', 'SSBWM-52', 'SSBWM-53', 'SSBWM-55', 'SSBWM-57']"
SSBWM-52,2014,7,28,30,70.483,-157.75134,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.75134277343753 70.48300170898435),Alaska,United States of America,,4,,"['SSBWM-51', 'SSBWM-52', 'SSBWM-53', 'SSBWM-55', 'SSBWM-57']"
SSBWM-53,2014,7,28,30,70.40388,-157.64407,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.64407348632812 70.40387725830074),Alaska,United States of America,,4,,"['SSBWM-51', 'SSBWM-52', 'SSBWM-53', 'SSBWM-55', 'SSBWM-57']"
SSBWM-54,2014,7,24,30,70.36026,-156.7043,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.7042999267578 70.36026000976558),Alaska,United States of America,,4,,"['AFPD-53', 'AFPD-57', 'AFS-51', 'SSBWM-54', 'SSMT-53']"
SSBWM-55,2014,7,28,30,70.430115,-157.70021,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.70021057128906 70.43011474609372),Alaska,United States of America,,4,,"['SSBWM-51', 'SSBWM-52', 'SSBWM-53', 'SSBWM-55', 'SSBWM-57']"
SSBWM-57,2014,7,28,30,70.450424,-157.66937,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.66937255859375 70.45042419433591),Alaska,United States of America,,4,,"['SSBWM-51', 'SSBWM-52', 'SSBWM-53', 'SSBWM-55', 'SSBWM-57']"
SSBWM-61,2015,7,28,30,70.09312,-156.68814,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.68814086914062 70.09311676025386),Alaska,United States of America,,4,,"['AFPD-70', 'AFS-62', 'CPHCP-61', 'CPID-61', 'SSBWM-61', 'SSMT-61', 'SSMT-62']"
SSBWM-66,2015,7,27,30,70.4484,-155.88983,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.88983154296878 70.44840240478513),Alaska,United States of America,,4,,"['AFPD-65', 'AFPD-67', 'AFS-64', 'AFS-65', 'SSBWM-66', 'SSBWM-67']"
SSBWM-67,2015,7,27,30,70.43139,-155.94394,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.94393920898438 70.43138885498043),Alaska,United States of America,,4,,"['AFPD-65', 'AFPD-67', 'AFS-64', 'AFS-65', 'SSBWM-66', 'SSBWM-67']"
SSBWM-69,2015,7,31,30,70.43709,-156.08649,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.08648681640625 70.43708801269528),Alaska,United States of America,,4,,"['AFS-66', 'AFS-67', 'CPID-62', 'CPID-63', 'SSBWM-69', 'SSBWM-70', 'SSMT-69']"
SSBWM-70,2015,7,31,30,70.47361,-155.98903,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.98902893066406 70.47360992431635),Alaska,United States of America,,4,,"['AFS-66', 'AFS-67', 'CPID-62', 'CPID-63', 'SSBWM-69', 'SSBWM-70', 'SSMT-69']"
SSMT-51,2014,7,19,30,70.42237,-157.71097,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.71096801757812 70.4223709106445),Alaska,United States of America,,4,,"['SSMT-51', 'SSMT-52', 'SSMT-54']"
SSMT-52,2014,7,19,30,70.48765,-157.69446,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.6944580078125 70.48764801025388),Alaska,United States of America,,4,,"['SSMT-51', 'SSMT-52', 'SSMT-54']"
SSMT-53,2014,7,24,30,70.38846,-156.67638,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.67637634277344 70.3884582519531),Alaska,United States of America,,4,,"['AFPD-53', 'AFPD-57', 'AFS-51', 'SSBWM-54', 'SSMT-53']"
SSMT-54,2014,7,19,30,70.50182,-157.7733,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-157.77330017089844 70.50182342529293),Alaska,United States of America,,4,,"['SSMT-51', 'SSMT-52', 'SSMT-54']"
SSMT-57,2014,7,29,30,70.28487,-156.74446,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.7444610595703 70.28486633300776),Alaska,United States of America,,4,,"['SSMT-57', 'SSMT-59']"
SSMT-59,2014,7,29,30,70.36603,-156.83664,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.83663940429688 70.36602783203121),Alaska,United States of America,,4,,"['SSMT-57', 'SSMT-59']"
SSMT-61,2015,7,28,30,70.07756,-156.78317,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.78317260742188 70.07756042480464),Alaska,United States of America,,4,,"['AFPD-70', 'AFS-62', 'CPHCP-61', 'CPID-61', 'SSBWM-61', 'SSMT-61', 'SSMT-62']"
SSMT-62,2015,7,28,30,70.05863,-156.6447,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.6446990966797 70.0586318969726),Alaska,United States of America,,4,,"['AFPD-70', 'AFS-62', 'CPHCP-61', 'CPID-61', 'SSBWM-61', 'SSMT-61', 'SSMT-62']"
SSMT-66,2015,7,23,30,70.45297,-156.1341,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.13409423828125 70.45297241210933),Alaska,United States of America,,4,,"['SSMT-66', 'SSMT-67']"
SSMT-67,2015,7,23,30,70.41512,-155.98624,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.98623657226562 70.41512298583979),Alaska,United States of America,,4,,"['SSMT-66', 'SSMT-67']"
SSMT-69,2015,7,31,30,70.41046,-156.17416,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-156.17416381835938 70.4104614257812),Alaska,United States of America,,4,,"['AFS-66', 'AFS-67', 'CPID-62', 'CPID-63', 'SSBWM-69', 'SSBWM-70', 'SSMT-69']"
TMCD-1B,2012,8,5,30,70.624626,-152.51299,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-152.5129852294922 70.62462615966794),Alaska,United States of America,,3,,"['TMCD-1B', 'TMCD-3', 'TMCW-3']"
TMCD-3,2012,8,5,30,70.54691,-152.02354,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-152.02354431152344 70.54691314697261),Alaska,United States of America,,4,,"['TMCD-1B', 'TMCD-3', 'TMCW-3']"
TMCW-1,2012,8,7,30,70.54029,-152.30646,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-152.30645751953125 70.54029083251949),Alaska,United States of America,,4,,"['AFAG-3', 'CPBWM-1', 'CPBWM-2B', 'CPHCP-5', 'TMCW-1', 'TMCW-5B']"
TMCW-24,2013,7,26,30,70.80393,-154.3773,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-154.37730407714844 70.80393218994138),Alaska,United States of America,,3,,"['AFS-25', 'CPBWM-36', 'CPID-34', 'CPID-38', 'TMCW-24', 'TMCW-40']"
TMCW-3,2012,8,5,30,70.45631,-151.96991,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-151.96990966796875 70.45630645751949),Alaska,United States of America,,4,,"['TMCD-1B', 'TMCD-3', 'TMCW-3']"
TMCW-40,2013,7,26,30,70.79917,-154.3731,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-154.3730926513672 70.79917144775388),Alaska,United States of America,,3,,"['AFS-25', 'CPBWM-36', 'CPID-34', 'CPID-38', 'TMCW-24', 'TMCW-40']"
TMCW-53,2014,7,25,30,70.77518,-155.87024,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.8702392578125 70.77517700195308),Alaska,United States of America,,4,,"['CPHCP-53', 'CPHCP-55', 'TMCW-53', 'TMCW-55', 'TMCW-55B', 'TMCW-58']"
TMCW-55,2014,7,25,30,70.76483,-155.88387,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.8838653564453 70.76483154296872),Alaska,United States of America,,4,,"['CPHCP-53', 'CPHCP-55', 'TMCW-53', 'TMCW-55', 'TMCW-55B', 'TMCW-58']"
TMCW-55B,2014,7,25,30,70.76455,-155.88443,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.88442993164062 70.76454925537107),Alaska,United States of America,,4,,"['CPHCP-53', 'CPHCP-55', 'TMCW-53', 'TMCW-55', 'TMCW-55B', 'TMCW-58']"
TMCW-58,2014,7,25,30,70.75383,-155.91356,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.91355895996094 70.75382995605466),Alaska,United States of America,,4,,"['CPHCP-53', 'CPHCP-55', 'TMCW-53', 'TMCW-55', 'TMCW-55B', 'TMCW-58']"
TMCW-5B,2012,8,7,30,70.66111,-152.472,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-152.4720001220703 70.66110992431636),Alaska,United States of America,,3,,"['AFAG-3', 'CPBWM-1', 'CPBWM-2B', 'CPHCP-5', 'TMCW-1', 'TMCW-5B']"
TMCW-61,2015,7,30,30,71.10351,-155.155,GPS,3,EPSG:4326,AIM NPR-A Timm Nawrocki,AKVEG,center-staked point-intercept transect,percent,Quantify spatial patterns and detect changes in terrestrial vegetation across large landscapes by linking ground measurements to remotely sensed data,POINT (-155.15499877929688 71.10350799560545),Alaska,United States of America,,3,,"['CPBWM-69', 'CPBWM-70', 'TMCW-61', 'TMCW-63', 'TMCW-64', 'TMCW-67', 'TMCW-68']"
